State,County,fips,Rate,Surprise,Duration,participant
Colorado,Elbert County,8039,0.9520000000000001,0.008651205544588638,578,choropleth-58c72acd444ade00010234d8
Colorado,El Paso County,8041,0.889,0.01955423423339058,1532,choropleth-58c72acd444ade00010234d8
Colorado,Teller County,8119,0.925,0.006442851111349557,437,choropleth-58c72acd444ade00010234d8
Colorado,Fremont County,8043,0.8420000000000001,0.00018766758948488002,567,choropleth-58c72acd444ade00010234d8
Colorado,Chaffee County,8015,0.904,0.004332889636728607,466,choropleth-58c72acd444ade00010234d8
Colorado,Pitkin County,8097,0.929,0.005751061080469267,220,choropleth-58c72acd444ade00010234d8
Colorado,Garfield County,8045,0.904,0.0075008477176446865,585,choropleth-58c72acd444ade00010234d8
Colorado,Eagle County,8037,0.9229999999999999,0.009358492517209875,480,choropleth-58c72acd444ade00010234d8
Colorado,Routt County,8107,0.893,0.004064006674685407,351,choropleth-58c72acd444ade00010234d8
Colorado,Grand County,8049,0.8690000000000001,0.0017297618597591638,279,choropleth-58c72acd444ade00010234d8
Colorado,Jackson County,8057,0.872,0.0005747563794604408,266,choropleth-58c72acd444ade00010234d8
Washington,Lincoln County,53043,0.863,0.0011380577156546346,120,choropleth-58c72acd444ade00010234d8
Washington,King County,53033,0.898,0.040309162004065174,244,choropleth-58c72acd444ade00010234d8
Washington,Snohomish County,53061,0.912,0.030549190362752145,1735,choropleth-58c72acd444ade00010234d8
Washington,King County,53033,0.898,0.040309162004065174,2003,choropleth-58c72acd444ade00010234d8
Arizona,Yuma County,4027,0.8029999999999999,-0.00820078736450358,368,choropleth-58c72acd444ade00010234d8
California,Imperial County,6025,0.762,-0.016080856409725137,305,choropleth-58c72acd444ade00010234d8
Texas,Upton County,48461,0.82,-0.0005951880959100335,539,choropleth-58c72acd444ade00010234d8
Indiana,Jasper County,18073,0.91,0.006178622354484782,162,choropleth-58c72acd444ade00010234d8
Ohio,Allen County,39003,0.85,0.0015247245102587076,129,choropleth-58c72acd444ade00010234d8
Indiana,Henry County,18065,0.8390000000000001,-0.00013168262972157436,121,choropleth-58c72acd444ade00010234d8
Indiana,Hamilton County,18057,0.95,0.029712864888426838,1544,choropleth-58c72acd444ade00010234d8
Indiana,Marion County,18097,0.802,-0.01788997093395187,2423,choropleth-58c72acd444ade00010234d8
Texas,Frio County,48163,0.797,-0.0029373366200241167,130,choropleth-58c72acd444ade00010234d8
Texas,McMullen County,48311,0.93,0.0012166852601749331,967,choropleth-58c72acd444ade00010234d8
Arizona,Coconino County,4005,0.79,-0.00910671231272669,325,choropleth-58c72acd444ade00010234d8
California,Riverside County,6065,0.8440000000000001,0.002848366223186413,284,choropleth-58c72acd444ade00010234d8
California,San Bernardino County,6071,0.818,-0.015701512859484196,1935,choropleth-58c72acd444ade00010234d8
California,Riverside County,6065,0.8440000000000001,0.002848366223186413,1703,choropleth-58c72acd444ade00010234d8
California,San Diego County,6073,0.867,0.02338179734117048,2171,choropleth-58c72acd444ade00010234d8
Utah,Juab County,49023,0.872,0.0016369084463604912,133,choropleth-5aeb46c5ed102400010f26cb
Utah,Uintah County,49047,0.884,0.003979784671820755,509,choropleth-5aeb46c5ed102400010f26cb
Utah,Carbon County,49007,0.838,-0.00015447062755689518,178,choropleth-5aeb46c5ed102400010f26cb
Colorado,Grand County,8049,0.8690000000000001,0.0017297618597591638,243,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Big Horn County,56003,0.87,0.0015780117585276357,173,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Park County,56029,0.93,0.007467698811790535,5546,choropleth-5aeb46c5ed102400010f26cb
Montana,Valley County,30105,0.9259999999999999,0.00358722254519871,1372,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Park County,56029,0.93,0.007467698811790535,754,choropleth-5aeb46c5ed102400010f26cb
Vermont,Windham County,50025,0.8590000000000001,0.0018875155901527086,171,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Litchfield County,9005,0.932,0.018792109876658435,314,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Litchfield County,9005,0.932,0.018792109876658435,2563,choropleth-5aeb46c5ed102400010f26cb
New York,Columbia County,36021,0.8859999999999999,0.005458807639880829,149,choropleth-5aeb46c5ed102400010f26cb
New York,Saratoga County,36091,0.934,0.021524406723710265,1440,choropleth-5aeb46c5ed102400010f26cb
New York,Schenectady County,36093,0.8759999999999999,0.006828374383370917,154,choropleth-5aeb46c5ed102400010f26cb
New Jersey,Hunterdon County,34019,0.955,0.019462294866150805,457,choropleth-5aeb46c5ed102400010f26cb
Pennsylvania,Bucks County,42017,0.9390000000000001,0.037026812984575976,2602,choropleth-5aeb46c5ed102400010f26cb
New York,Queens County,36081,0.863,0.01680212245505406,190,choropleth-5aeb46c5ed102400010f26cb
New York,Nassau County,36059,0.941,0.05492168741138249,188,choropleth-5aeb46c5ed102400010f26cb
New York,Suffolk County,36103,0.9279999999999999,0.05015678275502972,1979,choropleth-5aeb46c5ed102400010f26cb
New York,Nassau County,36059,0.941,0.05492168741138249,6565,choropleth-5aeb46c5ed102400010f26cb
New Jersey,Bergen County,34003,0.9279999999999999,0.040313930100647384,1514,choropleth-5aeb46c5ed102400010f26cb
Pennsylvania,Pike County,42103,0.9009999999999999,0.006940486802501777,207,choropleth-5aeb46c5ed102400010f26cb
Vermont,Windham County,50025,0.8590000000000001,0.0018875155901527086,130,choropleth-5aeb46c5ed102400010f26cb
New York,Nassau County,36059,0.941,0.05492168741138249,234,choropleth-5aeb46c5ed102400010f26cb
New York,Nassau County,36059,0.941,0.05492168741138249,1502,choropleth-5aeb46c5ed102400010f26cb
New York,Westchester County,36119,0.9059999999999999,0.03094752313449301,1684,choropleth-5aeb46c5ed102400010f26cb
New York,Bronx County,36005,0.703,-0.07599205908882846,1354,choropleth-5aeb46c5ed102400010f26cb
New York,Queens County,36081,0.863,0.01680212245505406,902,choropleth-5aeb46c5ed102400010f26cb
New York,Kings County,36047,0.7809999999999999,-0.045274991609995575,2222,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Tolland County,9013,0.935,0.017709376375585038,1132,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Middlesex County,9007,0.9279999999999999,0.01704448266211238,237,choropleth-5aeb46c5ed102400010f26cb
New York,Suffolk County,36103,0.9279999999999999,0.05015678275502972,957,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Hartford County,9003,0.888,0.021639600064296195,138,choropleth-5aeb46c5ed102400010f26cb
Connecticut,Litchfield County,9005,0.932,0.018792109876658435,729,choropleth-5aeb46c5ed102400010f26cb
Maryland,Harford County,24025,0.925,0.020397653784085326,310,choropleth-5aeb46c5ed102400010f26cb
Maryland,Baltimore County,24005,0.909,0.029846570486585195,281,choropleth-5aeb46c5ed102400010f26cb
Maryland,Carroll County,24013,0.945,0.020561475394767777,725,choropleth-5aeb46c5ed102400010f26cb
Maryland,Frederick County,24021,0.9279999999999999,0.02110241946031979,597,choropleth-5aeb46c5ed102400010f26cb
Maryland,Montgomery County,24031,0.93,0.043451705632011235,564,choropleth-5aeb46c5ed102400010f26cb
Virginia,Fairfax County,51059,0.9390000000000001,0.04953085782041352,1649,choropleth-5aeb46c5ed102400010f26cb
Virginia,Loudoun County,51107,0.963,0.03664438100806,1408,choropleth-5aeb46c5ed102400010f26cb
Virginia,Fairfax County,51059,0.9390000000000001,0.04953085782041352,1354,choropleth-5aeb46c5ed102400010f26cb
Virginia,Fauquier County,51061,0.938,0.012421504376535667,949,choropleth-5aeb46c5ed102400010f26cb
Virginia,Stafford County,51179,0.953,0.020688881132606713,198,choropleth-5aeb46c5ed102400010f26cb
Virginia,Hanover County,51085,0.9420000000000001,0.01592488935547888,890,choropleth-5aeb46c5ed102400010f26cb
Virginia,Goochland County,51075,0.9470000000000001,0.007777977755970896,598,choropleth-5aeb46c5ed102400010f26cb
Michigan,Oakland County,26125,0.91,0.03690669221797199,240,choropleth-5aeb46c5ed102400010f26cb
Michigan,Ingham County,26065,0.7909999999999999,-0.01278029170018437,1107,choropleth-5aeb46c5ed102400010f26cb
Michigan,Livingston County,26093,0.941,0.02101859004988491,826,choropleth-5aeb46c5ed102400010f26cb
Ohio,Putnam County,39137,0.9279999999999999,0.007813433104379822,711,choropleth-5aeb46c5ed102400010f26cb
Ohio,Cuyahoga County,39035,0.8170000000000001,-0.012511384439579264,154,choropleth-5aeb46c5ed102400010f26cb
Ohio,Geauga County,39055,0.935,0.013984010110708364,493,choropleth-5aeb46c5ed102400010f26cb
Ohio,Summit County,39153,0.8640000000000001,0.008453857044701049,421,choropleth-5aeb46c5ed102400010f26cb
Ohio,Medina County,39103,0.938,0.01979548989450338,546,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Dakota County,27037,0.9309999999999999,0.02807948194142942,195,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Anoka County,27003,0.934,0.026509518865593284,169,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Sherburne County,27141,0.9359999999999999,0.014178498542231851,644,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Wright County,27171,0.95,0.019291382912358577,584,choropleth-5aeb46c5ed102400010f26cb
Michigan,Missaukee County,26113,0.841,4.5831108012003274e-05,189,choropleth-5aeb46c5ed102400010f26cb
Kansas,Pottawatomie County,20149,0.903,0.004704595546740555,176,choropleth-5aeb46c5ed102400010f26cb
Kansas,Wabaunsee County,20197,0.9390000000000001,0.003971488570131931,682,choropleth-5aeb46c5ed102400010f26cb
Colorado,Summit County,8117,0.897,0.004812143449380657,149,choropleth-5aeb46c5ed102400010f26cb
Colorado,Park County,8093,0.934,0.006076133185025064,777,choropleth-5aeb46c5ed102400010f26cb
Colorado,Eagle County,8037,0.9229999999999999,0.009358492517209875,160,choropleth-5aeb46c5ed102400010f26cb
Colorado,Garfield County,8045,0.904,0.0075008477176446865,243,choropleth-5aeb46c5ed102400010f26cb
Utah,Uintah County,49047,0.884,0.003979784671820755,157,choropleth-5aeb46c5ed102400010f26cb
Utah,Summit County,49043,0.925,0.008309538420659414,713,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Fremont County,56013,0.863,0.0022058702085983937,195,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Park County,56029,0.93,0.007467698811790535,938,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Uinta County,56041,0.851,0.0007494273546602262,130,choropleth-5aeb46c5ed102400010f26cb
Utah,Duchesne County,49013,0.873,0.0022517456597318476,267,choropleth-5aeb46c5ed102400010f26cb
Utah,Summit County,49043,0.925,0.008309538420659414,908,choropleth-5aeb46c5ed102400010f26cb
Washington,Kittitas County,53037,0.804,-0.0037774386481504926,120,choropleth-5aeb46c5ed102400010f26cb
Washington,King County,53033,0.898,0.040309162004065174,746,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Washakie County,56043,0.872,0.001386112163317508,572,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Park County,56029,0.93,0.007467698811790535,715,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Sublette County,56035,0.9259999999999999,0.00411722989935288,897,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Teton County,56039,0.932,0.006775042790375513,734,choropleth-5aeb46c5ed102400010f26cb
Wyoming,Teton County,56039,0.932,0.006775042790375513,181,choropleth-5aeb46c5ed102400010f26cb
Nevada,Esmeralda County,32009,0.932,0.0012999980396987026,829,choropleth-5aeb46c5ed102400010f26cb
California,Inyo County,6027,0.898,0.0037621768051167882,1463,choropleth-5aeb46c5ed102400010f26cb
California,Mariposa County,6043,0.8490000000000001,0.000565084732780455,127,choropleth-5aeb46c5ed102400010f26cb
California,Alameda County,6001,0.887,0.028716939689757807,510,choropleth-5aeb46c5ed102400010f26cb
New Mexico,San Juan County,35045,0.792,-0.008307623265640173,211,choropleth-5aeb46c5ed102400010f26cb
Texas,Jeff Davis County,48243,0.9329999999999999,0.0021510579739878284,129,choropleth-5aeb46c5ed102400010f26cb
Texas,Presidio County,48377,0.737,-0.004234333548730243,350,choropleth-5aeb46c5ed102400010f26cb
Texas,Jeff Davis County,48243,0.9329999999999999,0.0021510579739878284,614,choropleth-5aeb46c5ed102400010f26cb
Alaska,Valdez-Cordova Census Area,2261,0.9259999999999999,0.004006593500473707,982,choropleth-5aeb46c5ed102400010f26cb
Alaska,Yakutat City and Borough,2282,0.938,0.0011685702214325271,763,choropleth-5aeb46c5ed102400010f26cb
Georgia,Pike County,13231,0.877,0.002409518547391423,147,choropleth-5aeb46c5ed102400010f26cb
Georgia,Meriwether County,13199,0.773,-0.004727936839845353,387,choropleth-5aeb46c5ed102400010f26cb
Georgia,Harris County,13145,0.927,0.007729095955065514,664,choropleth-5aeb46c5ed102400010f26cb
Georgia,Jackson County,13157,0.875,0.004380413334531584,125,choropleth-5aeb46c5ed102400010f26cb
Virginia,Fauquier County,51061,0.938,0.012421504376535667,291,choropleth-5aeb46c5ed102400010f26cb
Virginia,Loudoun County,51107,0.963,0.03664438100806,898,choropleth-5aeb46c5ed102400010f26cb
Virginia,Prince William County,51153,0.93,0.029074357688582075,653,choropleth-5aeb46c5ed102400010f26cb
Virginia,Loudoun County,51107,0.963,0.03664438100806,2009,choropleth-5aeb46c5ed102400010f26cb
West Virginia,Preston County,54077,0.848,0.0006931141995407391,163,choropleth-5aeb46c5ed102400010f26cb
Ohio,Morrow County,39117,0.903,0.0056878065068539105,193,choropleth-5aeb46c5ed102400010f26cb
Ohio,Delaware County,39041,0.9490000000000001,0.02328455974607851,597,choropleth-5aeb46c5ed102400010f26cb
Ohio,Union County,39159,0.9259999999999999,0.00986683401794613,848,choropleth-5aeb46c5ed102400010f26cb
Ohio,Allen County,39003,0.85,0.0015247245102587076,127,choropleth-5aeb46c5ed102400010f26cb
Ohio,Putnam County,39137,0.9279999999999999,0.007813433104379822,713,choropleth-5aeb46c5ed102400010f26cb
Iowa,Linn County,19113,0.905,0.01475529421925362,156,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Lafayette County,55065,0.8959999999999999,0.0035007273365757195,159,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Jefferson County,55055,0.902,0.008695980077207092,495,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Waukesha County,55133,0.95,0.03296692606139312,944,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Washington County,55131,0.945,0.01847977182111536,181,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Fond du Lac County,55039,0.915,0.01154924192657531,234,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Calumet County,55015,0.941,0.010881308950901253,729,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Waukesha County,55133,0.95,0.03296692606139312,2436,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Jefferson County,55055,0.902,0.008695980077207092,280,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Jefferson County,55055,0.902,0.008695980077207092,132,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Jefferson County,55055,0.902,0.008695980077207092,233,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,Pierce County,55093,0.893,0.00523401429843265,218,choropleth-5aeb46c5ed102400010f26cb
Wisconsin,St. Croix County,55109,0.9520000000000001,0.016004066485189605,1407,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Washington County,27163,0.95,0.026506564539259005,822,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Anoka County,27003,0.934,0.026509518865593284,316,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Wright County,27171,0.95,0.019291382912358577,732,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Sherburne County,27141,0.9359999999999999,0.014178498542231851,649,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Isanti County,27059,0.929,0.008537407348437876,665,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Roseau County,27135,0.9079999999999999,0.004068736745179048,348,choropleth-5aeb46c5ed102400010f26cb
Minnesota,Lake of the Woods County,27077,0.9259999999999999,0.0025477710358920327,529,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Oliver County,38065,0.9690000000000001,0.0027530274840204282,619,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Mercer County,38057,0.927,0.003872014116107861,514,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Sheridan County,38083,0.846,0.00010318753326287865,372,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Wells County,38103,0.9420000000000001,0.0031319909391198495,681,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Steele County,38091,0.9620000000000001,0.002588191087543015,443,choropleth-5aeb46c5ed102400010f26cb
North Dakota,Traill County,38097,0.9309999999999999,0.003940694637552271,533,choropleth-5aeb46c5ed102400010f26cb
South Dakota,Jones County,46075,0.892,0.0007698455176430901,194,choropleth-5aeb46c5ed102400010f26cb
South Dakota,Stanley County,46117,0.9420000000000001,0.002710708932338435,749,choropleth-5aeb46c5ed102400010f26cb
South Dakota,Sully County,46119,0.9670000000000001,0.002308836220983571,200,choropleth-5aeb46c5ed102400010f26cb
South Dakota,Edmunds County,46045,0.941,0.0030613998490600655,760,choropleth-5aeb46c5ed102400010f26cb
Nebraska,Greeley County,31077,0.902,0.0014621835006519569,171,choropleth-5aeb46c5ed102400010f26cb
Nebraska,Wheeler County,31183,0.9740000000000001,0.001858236306665589,280,choropleth-5aeb46c5ed102400010f26cb
Nebraska,Boone County,31011,0.927,0.0030805121474862165,964,choropleth-5aeb46c5ed102400010f26cb
Kansas,Gove County,20063,0.91,0.0017383228331761334,235,choropleth-5aeb46c5ed102400010f26cb
Kansas,Trego County,20195,0.9520000000000001,0.0029131923355329337,854,choropleth-5aeb46c5ed102400010f26cb
Kansas,Trego County,20195,0.9520000000000001,0.0029131923355329337,442,choropleth-5aeb46c5ed102400010f26cb
Texas,Armstrong County,48011,0.925,0.0017848141978502646,181,choropleth-5aeb46c5ed102400010f26cb
Texas,Carson County,48065,0.9359999999999999,0.003608233559286588,474,choropleth-5aeb46c5ed102400010f26cb
Texas,Armstrong County,48011,0.925,0.0017848141978502646,497,choropleth-5aeb46c5ed102400010f26cb
Kentucky,Bourbon County,21017,0.8340000000000001,-0.0004286540371804291,125,choropleth-5aeb46c5ed102400010f26cb
New York,Suffolk County,36103,0.9279999999999999,0.05015678275502972,2403,choropleth-5aeb46c5ed102400010f26cb
California,Santa Barbara County,6083,0.846,0.0018760306416568703,269,choropleth-5cec5f7afdd26c00193ba64b
Wyoming,Carbon County,56007,0.867,0.00160870255438588,157,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Teller County,8119,0.925,0.006442851111349557,152,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Teller County,8119,0.925,0.006442851111349557,240,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Saguache County,8109,0.79,-0.0019857169961427475,130,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Archuleta County,8007,0.884,0.002452068888895754,347,choropleth-5cec5f7afdd26c00193ba64b
Nevada,Clark County,32003,0.8540000000000001,0.00987271777198633,221,choropleth-5cec5f7afdd26c00193ba64b
California,Inyo County,6027,0.898,0.0037621768051167882,172,choropleth-5cec5f7afdd26c00193ba64b
Colorado,El Paso County,8041,0.889,0.01955423423339058,274,choropleth-5cec5f7afdd26c00193ba64b
Colorado,El Paso County,8041,0.889,0.01955423423339058,326,choropleth-5cec5f7afdd26c00193ba64b
Florida,Marion County,12083,0.8240000000000001,-0.004683228228148195,142,choropleth-5cec5f7afdd26c00193ba64b
Florida,Putnam County,12107,0.7240000000000001,-0.015155363161241043,2241,choropleth-5cec5f7afdd26c00193ba64b
Florida,Levy County,12075,0.7809999999999999,-0.005763211674509431,804,choropleth-5cec5f7afdd26c00193ba64b
Florida,Dixie County,12029,0.763,-0.004833405611565084,459,choropleth-5cec5f7afdd26c00193ba64b
Georgia,Atkinson County,13003,0.726,-0.005055998903367795,466,choropleth-5cec5f7afdd26c00193ba64b
Georgia,Mitchell County,13205,0.7290000000000001,-0.00803094235204943,469,choropleth-5cec5f7afdd26c00193ba64b
Virginia,Northampton County,51131,0.797,-0.0022845963364934822,789,choropleth-5cec5f7afdd26c00193ba64b
Virginia,Accomack County,51001,0.802,-0.0033462820698952874,1447,choropleth-5cec5f7afdd26c00193ba64b
Kentucky,Lewis County,21135,0.7390000000000001,-0.005663377547360196,1133,choropleth-5cec5f7afdd26c00193ba64b
Ohio,Adams County,39001,0.762,-0.0063070001345812985,882,choropleth-5cec5f7afdd26c00193ba64b
Illinois,Coles County,17029,0.79,-0.005547763139163907,277,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Fremont County,8043,0.8420000000000001,0.00018766758948488002,197,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Costilla County,8023,0.7040000000000001,-0.004059626723294636,1122,choropleth-5cec5f7afdd26c00193ba64b
New Mexico,Taos County,35055,0.787,-0.004672725206444831,858,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Costilla County,8023,0.7040000000000001,-0.004059626723294636,215,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Alamosa County,8003,0.722,-0.007359005637548375,229,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Pueblo County,8101,0.802,-0.007545723271696337,301,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Crowley County,8025,0.754,-0.003189404991647233,534,choropleth-5cec5f7afdd26c00193ba64b
Colorado,Bent County,8011,0.755,-0.0031869595652391025,1149,choropleth-5cec5f7afdd26c00193ba64b
