State,County,Fips,Rate,Surprise,Duration,Participant
NM,McKinley County,35031,0.95,1.739843105951271,1809,choropleth-5e6bba5459a3bd17473d4d6a
NM,San Juan County,35045,0.7759999999999999,1.343451361608421,121,choropleth-5e6bba5459a3bd17473d4d6a
MT,Wheatland County,30107,0.366,-0.12193127070442543,148,choropleth-5e6bba5459a3bd17473d4d6a
MT,Powder River County,30075,0.23399999999999999,-0.1942842537332661,476,choropleth-5e6bba5459a3bd17473d4d6a
MT,Rosebud County,30087,0.8640000000000001,0.49572733497704474,4717,choropleth-5e6bba5459a3bd17473d4d6a
UT,Morgan County,49029,0.552,0.034114045994408114,271,choropleth-5ea89fec16db5330d387423e
VA,King and Queen County,51097,0.522,-0.014003555035813752,257,choropleth-5ea89fec16db5330d387423e
OK,Beaver County,40007,0.327,-0.23756833798674828,140,choropleth-5ea89fec16db5330d387423e
TX,Hill County,48217,0.414,-0.3594113246875541,189,choropleth-5ea89fec16db5330d387423e
TX,Howard County,48227,0.38299999999999995,-0.4530667101328981,246,choropleth-5ea89fec16db5330d387423e
TX,Irion County,48235,0.95,0.2594843814464308,5954,choropleth-5ea89fec16db5330d387423e
TX,Upton County,48461,0.4,-0.12725642348671512,134,choropleth-5ea89fec16db5330d387423e
TX,Pecos County,48371,0.584,0.1028856860839322,200,choropleth-5ea89fec16db5330d387423e
TX,Reeves County,48389,0.853,0.639807556706262,3421,choropleth-5ea89fec16db5330d387423e
TX,Jeff Davis County,48243,0.515,-0.013274182421839103,198,choropleth-5ea89fec16db5330d387423e
TX,Presidio County,48377,0.9470000000000001,0.5366193235317955,1886,choropleth-5ea89fec16db5330d387423e
TX,Reeves County,48389,0.853,0.639807556706262,948,choropleth-5ea89fec16db5330d387423e
TX,Kimble County,48267,0.425,-0.11245487493377047,206,choropleth-5ea89fec16db5330d387423e
TX,Uvalde County,48463,0.5529999999999999,0.05325351112335152,181,choropleth-5ea89fec16db5330d387423e
TX,Edwards County,48137,0.8690000000000001,0.23461695282119505,474,choropleth-5ea89fec16db5330d387423e
CA,San Bernardino County,6071,0.593,1.3987943703044003,161,choropleth-5ea89fec16db5330d387423e
AZ,Coconino County,4005,0.8,1.5834475233116283,3859,choropleth-5ea89fec16db5330d387423e
AZ,Coconino County,4005,0.8,1.5834475233116283,419,choropleth-5ea89fec16db5330d387423e
AZ,Navajo County,4017,0.8079999999999999,1.4363523984361974,2385,choropleth-5ea89fec16db5330d387423e
AZ,Apache County,4001,0.95,1.7460433431494484,166,choropleth-5ea89fec16db5330d387423e
NM,San Juan County,35045,0.7759999999999999,1.343451361608421,281,choropleth-5ea89fec16db5330d387423e
AZ,Apache County,4001,0.95,1.7460433431494484,3189,choropleth-5ea89fec16db5330d387423e
NM,McKinley County,35031,0.95,1.739843105951271,265,choropleth-5ea89fec16db5330d387423e
NM,McKinley County,35031,0.95,1.739843105951271,1468,choropleth-5ea89fec16db5330d387423e
NM,San Juan County,35045,0.7759999999999999,1.343451361608421,134,choropleth-5ea89fec16db5330d387423e
NM,Rio Arriba County,35039,0.816,0.881017225115326,1121,choropleth-5ea89fec16db5330d387423e
NM,Taos County,35055,0.8540000000000001,0.9157604068134019,1266,choropleth-5ea89fec16db5330d387423e
NM,Mora County,35033,0.662,0.13825397218496457,214,choropleth-5ea89fec16db5330d387423e
NM,San Miguel County,35047,0.6920000000000001,0.41703801681455255,338,choropleth-5ea89fec16db5330d387423e
AZ,Cochise County,4003,0.68,0.8249682332318884,498,choropleth-5ea89fec16db5330d387423e
AZ,Santa Cruz County,4023,0.95,1.4097352702484813,1286,choropleth-5ea89fec16db5330d387423e
AZ,Yuma County,4027,0.731,1.4367141459366077,262,choropleth-5ea89fec16db5330d387423e
CA,Imperial County,6025,0.95,2.739030604132357,4689,choropleth-5ea89fec16db5330d387423e
CA,Kern County,6029,0.55,0.2631669635558333,169,choropleth-5ea89fec16db5330d387423e
CA,Fresno County,6019,0.63,1.523954742086086,233,choropleth-5ea89fec16db5330d387423e
CA,San Benito County,6069,0.6890000000000001,0.6195714136948696,215,choropleth-5ea89fec16db5330d387423e
CA,Santa Clara County,6085,0.885,7.072276594546258,1633,choropleth-5ea89fec16db5330d387423e
CA,Alameda County,6001,0.847,5.983727166036781,266,choropleth-5ea89fec16db5330d387423e
CA,Contra Costa County,6013,0.838,4.909438081428976,1090,choropleth-5ea89fec16db5330d387423e
CA,Marin County,6041,0.914,2.981976509179489,2939,choropleth-5ea89fec16db5330d387423e
CA,Marin County,6041,0.914,2.981976509179489,253,choropleth-5ea89fec16db5330d387423e
CA,Sonoma County,6097,0.8,2.8928714674001115,1398,choropleth-5ea89fec16db5330d387423e
CA,Napa County,6055,0.8009999999999999,1.557758102072869,1049,choropleth-5ea89fec16db5330d387423e
CA,San Francisco County,6075,0.86,4.620349102604375,241,choropleth-5ea89fec16db5330d387423e
CA,Alameda County,6001,0.847,5.983727166036781,201,choropleth-5ea89fec16db5330d387423e
KS,Ford County,20057,0.47600000000000003,-0.16448038691539943,182,choropleth-5ea89fec16db5330d387423e
KS,Comanche County,20033,0.465,-0.044241158833774476,451,choropleth-5ea89fec16db5330d387423e
KS,Clark County,20025,0.47600000000000003,-0.04010865249962392,240,choropleth-5ea89fec16db5330d387423e
KS,Clark County,20025,0.47600000000000003,-0.04010865249962392,129,choropleth-5ea89fec16db5330d387423e
KS,Clark County,20025,0.47600000000000003,-0.04010865249962392,136,choropleth-5ea89fec16db5330d387423e
CO,Gunnison County,8051,0.706,0.363173915950218,321,choropleth-5ea89fec16db5330d387423e
CO,San Miguel County,8113,0.853,0.45868424542779646,1164,choropleth-5ea89fec16db5330d387423e
CO,San Juan County,8111,0.95,0.17879280666228267,1551,choropleth-5ea89fec16db5330d387423e
CO,Mineral County,8079,0.871,0.14903307852593034,1017,choropleth-5ea89fec16db5330d387423e
CO,Gunnison County,8051,0.706,0.363173915950218,382,choropleth-5ea89fec16db5330d387423e
CO,Pitkin County,8097,0.857,0.6828199187561653,1521,choropleth-5ea89fec16db5330d387423e
CO,Eagle County,8037,0.8440000000000001,1.1486470773394435,618,choropleth-5ea89fec16db5330d387423e
CO,Summit County,8117,0.867,0.927412258893265,582,choropleth-5ea89fec16db5330d387423e
CO,Boulder County,8013,0.809,2.4427113970919905,712,choropleth-5ea89fec16db5330d387423e
CO,Montezuma County,8083,0.711,0.4570684108067698,131,choropleth-5ea89fec16db5330d387423e
UT,Garfield County,49017,0.5820000000000001,0.055898774786643825,1144,choropleth-5ea89fec16db5330d387423e
CA,Mono County,6051,UNK,173,choropleth-5ea89fec16db5330d387423e
CA,Marin County,6041,0.914,2.981976509179489,2867,choropleth-5ea89fec16db5330d387423e
CA,Sonoma County,6097,0.8,2.8928714674001115,1120,choropleth-5ea89fec16db5330d387423e
CA,Marin County,6041,0.914,2.981976509179489,648,choropleth-5ea89fec16db5330d387423e
