State,County,Fips,Rate,Surprise,Duration,Participant
AZ,Mohave County,4015,0.429,-0.7521431050576992,285,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Coconino County,4005,0.8,1.5834475233116283,1167,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Mohave County,4015,0.429,-0.7521431050576992,1415,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Yavapai County,4025,0.494,-0.29599946673760774,368,vsup-5b6cb3049ee1a50001c5ef0f
UT,Grand County,49019,0.6920000000000001,0.24982735049535823,221,vsup-5b6cb3049ee1a50001c5ef0f
UT,Uintah County,49047,0.445,-0.26233135510218236,782,vsup-5b6cb3049ee1a50001c5ef0f
ID,Owyhee County,16073,0.364,-0.29047840736639535,1302,vsup-5b6cb3049ee1a50001c5ef0f
ID,Elmore County,16039,0.596,0.1671684339248442,157,vsup-5b6cb3049ee1a50001c5ef0f
ID,Boise County,16015,0.34299999999999997,-0.26593654990728216,216,vsup-5b6cb3049ee1a50001c5ef0f
ID,Idaho County,16049,0.314,-0.4464814155398738,328,vsup-5b6cb3049ee1a50001c5ef0f
ID,Shoshone County,16079,0.439,-0.16847303338511696,162,vsup-5b6cb3049ee1a50001c5ef0f
MT,Sanders County,30089,0.395,-0.2400575461058148,132,vsup-5b6cb3049ee1a50001c5ef0f
ID,Shoshone County,16079,0.439,-0.16847303338511696,250,vsup-5b6cb3049ee1a50001c5ef0f
ID,Bonner County,16017,0.442,-0.30682254462816577,765,vsup-5b6cb3049ee1a50001c5ef0f
WA,Ferry County,53019,0.581,0.06729388034701002,538,vsup-5b6cb3049ee1a50001c5ef0f
ID,Boundary County,16021,0.361,-0.30084688405753185,4499,vsup-5b6cb3049ee1a50001c5ef0f
TX,Chambers County,48071,0.48200000000000004,-0.1678719204532792,200,vsup-5b6cb3049ee1a50001c5ef0f
TX,Cherokee County,48073,0.397,-0.49186398680594623,1378,vsup-5b6cb3049ee1a50001c5ef0f
TX,Houston County,48225,0.42100000000000004,-0.26797978851171184,131,vsup-5b6cb3049ee1a50001c5ef0f
TX,Madison County,48313,0.41700000000000004,-0.21902589160724084,385,vsup-5b6cb3049ee1a50001c5ef0f
TX,Leon County,48289,0.361,-0.35844707114235497,419,vsup-5b6cb3049ee1a50001c5ef0f
LA,Rapides Parish,22079,0.511,-0.12299789202426188,378,vsup-5b6cb3049ee1a50001c5ef0f
LA,Allen Parish,22003,0.369,-0.4144240400205874,267,vsup-5b6cb3049ee1a50001c5ef0f
LA,Calcasieu Parish,22019,0.434,-0.7012939258675575,214,vsup-5b6cb3049ee1a50001c5ef0f
MS,Pearl River County,28109,0.494,-0.14409302553550493,176,vsup-5b6cb3049ee1a50001c5ef0f
MS,Jones County,28067,0.446,-0.3576401693274587,561,vsup-5b6cb3049ee1a50001c5ef0f
MS,George County,28039,0.41100000000000003,-0.30148656701704757,143,vsup-5b6cb3049ee1a50001c5ef0f
MS,Jackson County,28059,0.489,-0.26148309029365124,198,vsup-5b6cb3049ee1a50001c5ef0f
AL,Mobile County,1097,0.513,-0.19900789700477825,198,vsup-5b6cb3049ee1a50001c5ef0f
AL,Baldwin County,1003,0.525,-0.056384684848627645,264,vsup-5b6cb3049ee1a50001c5ef0f
AL,Monroe County,1099,0.444,-0.20223212362706552,899,vsup-5b6cb3049ee1a50001c5ef0f
AL,Marengo County,1091,0.5529999999999999,0.044730235778800614,645,vsup-5b6cb3049ee1a50001c5ef0f
AL,Sumter County,1119,0.534,0.0026412255638585355,631,vsup-5b6cb3049ee1a50001c5ef0f
MS,Noxubee County,28103,0.565,0.05270291714854242,275,vsup-5b6cb3049ee1a50001c5ef0f
MS,Oktibbeha County,28105,0.523,-0.033659728306116916,498,vsup-5b6cb3049ee1a50001c5ef0f
MS,Grenada County,28043,0.54,0.017157735424461557,189,vsup-5b6cb3049ee1a50001c5ef0f
MS,Yalobusha County,28161,0.669,0.23823504636131354,150,vsup-5b6cb3049ee1a50001c5ef0f
OH,Washington County,39167,0.569,0.14182145344929573,198,vsup-5b6cb3049ee1a50001c5ef0f
OH,Muskingum County,39119,0.49200000000000005,-0.18877180756843026,144,vsup-5b6cb3049ee1a50001c5ef0f
OH,Licking County,39089,0.5589999999999999,0.17683109754866758,309,vsup-5b6cb3049ee1a50001c5ef0f
OH,Knox County,39083,0.441,-0.36189501481886727,133,vsup-5b6cb3049ee1a50001c5ef0f
OH,Coshocton County,39031,0.4,-0.40142160555760054,983,vsup-5b6cb3049ee1a50001c5ef0f
OH,Muskingum County,39119,0.49200000000000005,-0.18877180756843026,880,vsup-5b6cb3049ee1a50001c5ef0f
OH,Fairfield County,39045,0.594,0.3865763927311689,8813,vsup-5b6cb3049ee1a50001c5ef0f
ME,Somerset County,23025,0.637,0.37188260151818336,563,vsup-5b6cb3049ee1a50001c5ef0f
ME,Piscataquis County,23021,0.636,0.21273799913093042,839,vsup-5b6cb3049ee1a50001c5ef0f
NC,Durham County,37063,0.775,2.134796356620571,193,vsup-5b6cb3049ee1a50001c5ef0f
NC,Halifax County,37083,0.5579999999999999,0.09056240565771213,553,vsup-5b6cb3049ee1a50001c5ef0f
NC,Martin County,37117,0.5429999999999999,0.024982457868419745,149,vsup-5b6cb3049ee1a50001c5ef0f
GA,Toombs County,13279,0.428,-0.2714430422370443,138,vsup-5b6cb3049ee1a50001c5ef0f
SC,Clarendon County,45027,0.504,-0.08320678641589502,479,vsup-5b6cb3049ee1a50001c5ef0f
LA,Morehouse Parish,22067,0.47,-0.15651482780307288,194,vsup-5b6cb3049ee1a50001c5ef0f
OK,Roger Mills County,40129,0.377,-0.14779432485098123,187,vsup-5b6cb3049ee1a50001c5ef0f
NV,Lincoln County,32017,0.391,-0.16172990013409055,183,vsup-5b6cb3049ee1a50001c5ef0f
NV,Nye County,32023,0.479,-0.18318074506204235,934,vsup-5b6cb3049ee1a50001c5ef0f
NV,Lander County,32015,0.41100000000000003,-0.14349870489552588,165,vsup-5b6cb3049ee1a50001c5ef0f
NV,Humboldt County,32013,0.43200000000000005,-0.2069045793514498,829,vsup-5b6cb3049ee1a50001c5ef0f
OR,Harney County,41025,0.469,-0.08675612521467724,647,vsup-5b6cb3049ee1a50001c5ef0f
OR,Grant County,41023,0.46,-0.0977312117568904,133,vsup-5b6cb3049ee1a50001c5ef0f
WA,Lincoln County,53043,0.594,0.10216052579474702,328,vsup-5b6cb3049ee1a50001c5ef0f
WA,Ferry County,53019,0.581,0.06729388034701002,900,vsup-5b6cb3049ee1a50001c5ef0f
WA,Adams County,53001,0.617,0.1895519227453869,828,vsup-5b6cb3049ee1a50001c5ef0f
WA,Spokane County,53063,0.632,1.1300554461524712,213,vsup-5b6cb3049ee1a50001c5ef0f
WA,Pend Oreille County,53051,0.42100000000000004,-0.20728060282259528,232,vsup-5b6cb3049ee1a50001c5ef0f
WA,Stevens County,53065,0.402,-0.4417083689109599,865,vsup-5b6cb3049ee1a50001c5ef0f
ID,Owyhee County,16073,0.364,-0.29047840736639535,1629,vsup-5b6cb3049ee1a50001c5ef0f
NV,Washoe County,32031,0.6609999999999999,1.3820776152809027,196,vsup-5b6cb3049ee1a50001c5ef0f
CA,Modoc County,6049,0,297,vsup-5b6cb3049ee1a50001c5ef0f
CA,Lassen County,6035,0.386,-0.40562861721507465,1016,vsup-5b6cb3049ee1a50001c5ef0f
UT,Tooele County,49045,0.603,0.30037187290254297,127,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Yavapai County,4025,0.494,-0.29599946673760774,295,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Mohave County,4015,0.429,-0.7521431050576992,835,vsup-5b6cb3049ee1a50001c5ef0f
NV,Churchill County,32001,0.5539999999999999,0.053904923406028975,265,vsup-5b6cb3049ee1a50001c5ef0f
CA,Lassen County,6035,0.386,-0.40562861721507465,476,vsup-5b6cb3049ee1a50001c5ef0f
CA,Tehama County,6103,0.44,-0.37382129740419456,831,vsup-5b6cb3049ee1a50001c5ef0f
CA,Lassen County,6035,0.386,-0.40562861721507465,907,vsup-5b6cb3049ee1a50001c5ef0f
UT,Tooele County,49045,0.603,0.30037187290254297,4818,vsup-5b6cb3049ee1a50001c5ef0f
CA,Lassen County,6035,0.386,-0.40562861721507465,195,vsup-5b6cb3049ee1a50001c5ef0f
CA,Plumas County,6063,0,385,vsup-5b6cb3049ee1a50001c5ef0f
CA,Lassen County,6035,0.386,-0.40562861721507465,865,vsup-5b6cb3049ee1a50001c5ef0f
CA,Tehama County,6103,0.44,-0.37382129740419456,335,vsup-5b6cb3049ee1a50001c5ef0f
AZ,La Paz County,4012,0.499,-0.0773539688940069,431,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Mohave County,4015,0.429,-0.7521431050576992,1245,vsup-5b6cb3049ee1a50001c5ef0f
AZ,Yavapai County,4025,0.494,-0.29599946673760774,799,vsup-5b6cb3049ee1a50001c5ef0f
UT,Weber County,49057,0.625,0.7443348439195447,173,vsup-5b6cb3049ee1a50001c5ef0f
NV,Elko County,32007,0.439,-0.34039038524971,678,vsup-5b6cb3049ee1a50001c5ef0f
ID,Owyhee County,16073,0.364,-0.29047840736639535,133,vsup-5b6cb3049ee1a50001c5ef0f
ID,Ada County,16001,0.664,1.428605872280842,301,vsup-5b6cb3049ee1a50001c5ef0f
